Date,Open,High,Low,Close,Adj Close,Volume
8/23/2018,214.649994,217.050003,214.600006,215.490005,210.491318,18883200
8/24/2018,216.600006,216.899994,215.110001,216.160004,211.145767,18476400
8/27/2018,217.149994,218.740005,216.330002,217.940002,212.88446,20525100
8/28/2018,219.009995,220.539993,218.919998,219.699997,214.603638,22776800
8/29/2018,220.149994,223.490005,219.410004,222.979996,217.807571,27254800
8/30/2018,223.25,228.259995,222.399994,225.029999,219.809998,48793800
8/31/2018,226.509995,228.869995,226,227.630005,222.349686,43340100
9/4/2018,228.410004,229.179993,226.630005,228.360001,223.062759,27390100
9/5/2018,228.990005,229.669998,225.100006,226.869995,221.607346,33333000
9/6/2018,226.229996,227.350006,221.300003,223.100006,217.924789,34290000
9/7/2018,221.850006,225.369995,220.710007,221.300003,216.16655,37619800
9/10/2018,220.949997,221.850006,216.470001,218.330002,213.265411,39516500
9/11/2018,218.009995,224.300003,216.559998,223.850006,218.65741,35749000
9/12/2018,224.940002,225,219.839996,221.070007,215.941879,49278700
9/13/2018,223.520004,228.350006,222.570007,226.410004,221.15799,41706400
9/14/2018,225.75,226.839996,222.520004,223.839996,218.647614,31999300
9/17/2018,222.149994,222.949997,217.270004,217.880005,212.825882,37195100
9/18/2018,217.789993,221.850006,217.119995,218.240005,213.177521,31571700
9/19/2018,218.5,219.619995,215.300003,218.369995,213.304474,27123800
9/20/2018,220.240005,222.279999,219.149994,220.029999,214.92601,26608800
9/21/2018,220.779999,221.360001,217.289993,217.660004,212.610977,96246700
9/24/2018,216.820007,221.259995,216.630005,220.789993,215.668365,27693400
9/25/2018,219.75,222.820007,219.699997,222.190002,217.035889,24554400
9/26/2018,221,223.75,219.759995,220.419998,215.306931,23984700
9/27/2018,223.820007,226.440002,223.539993,224.949997,219.731857,30181200
9/28/2018,224.789993,225.839996,224.020004,225.740005,220.50354,22929400
10/1/2018,227.949997,229.419998,226.350006,227.259995,221.988266,23600800
10/2/2018,227.25,230,226.630005,229.279999,223.961426,24788200
10/3/2018,230.050003,233.470001,229.779999,232.070007,226.686707,28654800
10/4/2018,230.779999,232.350006,226.729996,227.990005,222.70134,32042000
10/5/2018,227.960007,228.410004,220.580002,224.289993,219.087158,33580500
10/8/2018,222.210007,224.800003,220.199997,223.770004,218.579269,29663900
10/9/2018,223.639999,227.270004,222.25,226.869995,221.607346,26891000
10/10/2018,225.460007,226.350006,216.050003,216.360001,211.34111,41990600
10/11/2018,214.520004,219.5,212.320007,214.449997,209.475433,53124400
10/12/2018,220.419998,222.880005,216.839996,222.110001,216.957748,40337900
10/15/2018,221.160004,221.830002,217.270004,217.360001,212.317917,30791000
10/16/2018,218.929993,222.990005,216.759995,222.149994,216.996811,29184000
10/17/2018,222.300003,222.639999,219.339996,221.190002,216.059097,22885400
10/18/2018,217.860001,219.740005,213,216.020004,211.008987,32581300
10/19/2018,218.059998,221.259995,217.429993,219.309998,214.222672,33078700
10/22/2018,219.789993,223.360001,218.940002,220.649994,215.531601,28792100
10/23/2018,215.830002,223.25,214.699997,222.729996,217.563354,38767800
10/24/2018,222.600006,224.229996,214.539993,215.089996,210.100586,40925500
10/25/2018,217.710007,221.380005,216.75,219.800003,214.70134,29855800
10/26/2018,215.899994,220.190002,212.669998,216.300003,211.282532,47258400
10/29/2018,219.190002,219.690002,206.089996,212.240005,207.316696,45935500
10/30/2018,211.149994,215.179993,209.270004,213.300003,208.352112,36660000
10/31/2018,216.880005,220.449997,216.619995,218.860001,213.783142,38358900
11/1/2018,219.050003,222.360001,216.809998,222.220001,217.065186,58323200
11/2/2018,209.550003,213.649994,205.429993,207.479996,202.667099,91328700
11/5/2018,204.300003,204.389999,198.169998,201.589996,196.913727,66163700
11/6/2018,201.919998,204.720001,201.690002,203.770004,199.043182,31882900
11/7/2018,205.970001,210.059998,204.130005,209.949997,205.079803,33424400
11/8/2018,209.979996,210.119995,206.75,208.490005,204.364258,25362600
11/9/2018,205.550003,206.009995,202.25,204.470001,200.423798,34365800
11/12/2018,199,199.850006,193.789993,194.169998,190.327621,51135500
11/13/2018,191.630005,197.179993,191.449997,192.229996,188.426025,46882900
11/14/2018,193.899994,194.479996,185.929993,186.800003,183.103485,60801000
11/15/2018,188.389999,191.970001,186.899994,191.410004,187.622253,46478800
11/16/2018,190.5,194.970001,189.460007,193.529999,189.700302,36928300
11/19/2018,190,190.699997,184.990005,185.860001,182.182083,41925300
11/20/2018,178.369995,181.470001,175.509995,176.979996,173.477814,67825200
11/21/2018,179.729996,180.270004,176.550003,176.779999,173.281754,31124200
11/23/2018,174.940002,176.600006,172.100006,172.289993,168.8806,23624000
11/26/2018,174.240005,174.949997,170.259995,174.619995,171.164505,44998500
11/27/2018,171.509995,174.770004,170.880005,174.240005,170.792038,41387400
11/28/2018,176.729996,181.289993,174.929993,180.940002,177.359451,46062500
11/29/2018,182.660004,182.800003,177.699997,179.550003,175.996933,41770000
11/30/2018,180.289993,180.330002,177.029999,178.580002,175.046158,39531500
12/3/2018,184.460007,184.940002,181.210007,184.820007,181.162659,40802500
12/4/2018,180.949997,182.389999,176.270004,176.690002,173.193542,41344300
12/6/2018,171.759995,174.779999,170.419998,174.720001,171.262527,43098400
12/7/2018,173.490005,174.490005,168.300003,168.490005,165.155823,42281600
12/10/2018,165,170.089996,163.330002,169.600006,166.243851,62026000
12/11/2018,171.660004,171.789993,167,168.630005,165.293045,47281700
12/12/2018,170.399994,171.919998,169.020004,169.100006,165.753738,35627700
12/13/2018,170.490005,172.570007,169.550003,170.949997,167.567123,31898600
12/14/2018,169,169.080002,165.279999,165.479996,162.205368,40703700
12/17/2018,165.449997,168.350006,162.729996,163.940002,160.695862,44287900
12/18/2018,165.380005,167.529999,164.389999,166.070007,162.783722,33841500
12/19/2018,166,167.449997,159.089996,160.889999,157.706192,49047300
12/20/2018,160.399994,162.110001,155.300003,156.830002,153.726532,64773000
12/21/2018,156.860001,158.160004,149.630005,150.729996,147.747253,95744600
12/24/2018,148.149994,151.550003,146.589996,146.830002,143.924454,37169200
12/26/2018,148.300003,157.229996,146.720001,157.169998,154.059814,58582500
12/27/2018,155.839996,156.770004,150.070007,156.149994,153.059998,53117100
12/28/2018,157.5,158.520004,154.550003,156.229996,153.138428,42291400
12/31/2018,158.529999,159.360001,156.479996,157.740005,154.618546,35003500
1/2/2019,154.889999,158.850006,154.229996,157.919998,154.794983,37039700
1/3/2019,143.979996,145.720001,142,142.190002,139.376251,91312200
1/4/2019,144.529999,148.550003,143.800003,148.259995,145.326126,58607100
1/7/2019,148.699997,148.830002,145.899994,147.929993,145.002686,54777800
1/8/2019,149.559998,151.820007,148.520004,150.75,147.766861,41025300
1/9/2019,151.289993,154.529999,149.630005,153.309998,150.276199,45099100
1/10/2019,152.5,153.970001,150.860001,153.800003,150.756531,35780700
1/11/2019,152.880005,153.699997,151.509995,152.289993,149.276382,27023200
1/14/2019,150.850006,151.270004,149.220001,150,147.031708,32439200
1/15/2019,150.270004,153.389999,150.050003,153.070007,150.04097,28710900
1/16/2019,153.080002,155.880005,153,154.940002,151.873962,30569700
1/17/2019,154.199997,157.660004,153.259995,155.860001,152.775742,29821200
1/18/2019,157.5,157.880005,155.979996,156.820007,153.716751,33751000
1/22/2019,156.410004,156.729996,152.619995,153.300003,150.266403,30394000
1/23/2019,154.149994,155.139999,151.699997,153.919998,150.87413,23130600
1/24/2019,154.110001,154.479996,151.740005,152.699997,149.678253,25441500
1/25/2019,155.479996,158.130005,154.320007,157.759995,154.638153,33535500
1/28/2019,155.789993,156.330002,153.660004,156.300003,153.207047,26192100
1/29/2019,156.25,158.130005,154.110001,154.679993,151.61908,41587200
1/30/2019,163.25,166.149994,160.229996,165.25,161.979935,61109800
1/31/2019,166.110001,169,164.559998,166.440002,163.146362,40739600
2/1/2019,166.960007,168.979996,165.929993,166.520004,163.224792,32668100
2/4/2019,167.410004,171.660004,167.279999,171.25,167.861191,31495500
2/5/2019,172.860001,175.080002,172.350006,174.179993,170.733215,36101600
2/6/2019,174.649994,175.570007,172.850006,174.240005,170.792038,28239600
2/7/2019,172.399994,173.940002,170.339996,170.940002,167.557327,31741700
2/8/2019,168.990005,170.660004,168.419998,170.410004,167.754227,23820000
2/11/2019,171.050003,171.210007,169.25,169.429993,166.789474,20993400
2/12/2019,170.100006,171,169.699997,170.889999,168.22673,22283500
2/13/2019,171.389999,172.479996,169.919998,170.179993,167.527786,22490200
2/14/2019,169.710007,171.259995,169.380005,170.800003,168.138153,21835700
2/15/2019,171.25,171.699997,169.75,170.419998,167.764069,24626800
2/19/2019,169.710007,171.440002,169.490005,170.929993,168.266098,18972800
2/20/2019,171.190002,173.320007,170.990005,172.029999,169.348969,26114400
2/21/2019,171.800003,172.369995,170.300003,171.059998,168.394089,17249700
2/22/2019,171.580002,173,171.380005,172.970001,170.274307,18913200
2/25/2019,174.160004,175.869995,173.949997,174.229996,171.514664,21873400
2/26/2019,173.710007,175.300003,173.169998,174.330002,171.613113,17070200
2/27/2019,173.210007,175,172.729996,174.869995,172.144699,27835400
2/28/2019,174.320007,174.910004,172.919998,173.149994,170.451508,28215400
3/1/2019,174.279999,175.149994,172.889999,174.970001,172.243118,25886200
3/4/2019,175.690002,177.75,173.970001,175.850006,173.109436,27436200
3/5/2019,175.940002,176,174.539993,175.529999,172.794403,19737400
3/6/2019,174.669998,175.490005,173.940002,174.520004,171.800171,20810400
3/7/2019,173.869995,174.440002,172.020004,172.5,169.811646,24796400
3/8/2019,170.320007,173.070007,169.5,172.910004,170.215256,23999400
3/11/2019,175.490005,179.119995,175.350006,178.899994,176.111877,32011000
3/12/2019,180,182.669998,179.369995,180.910004,178.090576,32467600
3/13/2019,182.25,183.300003,180.919998,181.710007,178.878098,31032500
3/14/2019,183.899994,184.100006,182.559998,183.729996,180.866608,23579500
3/15/2019,184.850006,187.330002,183.740005,186.119995,183.21936,39042900
3/18/2019,185.800003,188.389999,185.789993,188.020004,185.089767,26219800
3/19/2019,188.350006,188.990005,185.919998,186.529999,183.622986,31646400
3/20/2019,186.229996,189.490005,184.729996,188.160004,185.227585,31035200
3/21/2019,190.020004,196.330002,189.809998,195.089996,192.049561,51034200
3/22/2019,195.339996,197.690002,190.779999,191.050003,188.07254,42407700
3/25/2019,191.509995,191.979996,186.600006,188.740005,185.798523,43845300
3/26/2019,191.660004,192.880005,184.580002,186.789993,183.878922,49800500
3/27/2019,188.75,189.759995,186.550003,188.470001,185.532745,29848400
3/28/2019,188.949997,189.559998,187.529999,188.720001,185.778839,20780400
3/29/2019,189.830002,190.080002,188.539993,189.949997,186.989685,23564000
4/1/2019,191.639999,191.679993,188.380005,191.240005,188.259598,27862000
4/2/2019,191.089996,194.460007,191.050003,194.020004,190.996262,22765700
4/3/2019,193.25,196.5,193.149994,195.350006,192.305542,23271800
4/4/2019,194.789993,196.369995,193.139999,195.690002,192.640213,19114300
4/5/2019,196.449997,197.100006,195.929993,197,193.929794,18526600
4/8/2019,196.419998,200.229996,196.339996,200.100006,196.981491,25881700
4/9/2019,200.320007,202.850006,199.229996,199.5,196.390839,35768200
4/10/2019,198.679993,200.740005,198.179993,200.619995,197.493378,21695300
4/11/2019,200.850006,201,198.440002,198.949997,195.849411,20900800
4/12/2019,199.199997,200.139999,196.210007,198.869995,195.77066,27760700
4/15/2019,198.580002,199.850006,198.009995,199.229996,196.125046,17536600
4/16/2019,199.460007,201.369995,198.559998,199.25,196.144745,25696400
4/17/2019,199.539993,203.380005,198.610001,203.130005,199.964279,28906800
4/18/2019,203.119995,204.149994,202.520004,203.860001,200.682907,24195800
4/22/2019,202.830002,204.940002,202.339996,204.529999,201.342468,19439500
4/23/2019,204.429993,207.75,203.899994,207.479996,204.246475,23323000
4/24/2019,207.360001,208.479996,207.050003,207.160004,203.931473,17540600
4/25/2019,206.830002,207.759995,205.119995,205.279999,202.08078,18543200
4/26/2019,204.899994,205,202.119995,204.300003,201.116043,18649100
4/29/2019,204.399994,205.970001,203.860001,204.610001,201.421219,22204700
4/30/2019,203.059998,203.399994,199.110001,200.669998,197.542618,46534900
5/1/2019,209.880005,215.309998,209.229996,210.520004,207.23912,64827300
5/2/2019,209.839996,212.649994,208.130005,209.149994,205.890457,31996300
5/3/2019,210.889999,211.839996,210.229996,211.75,208.449951,20892400
5/6/2019,204.289993,208.839996,203.5,208.479996,205.230911,32443100
5/7/2019,205.880005,207.419998,200.830002,202.860001,199.698502,38763700
5/8/2019,201.899994,205.339996,201.75,202.899994,199.737854,26339500
5/9/2019,200.399994,201.679993,196.660004,200.720001,197.591827,34908600
5/10/2019,197.419998,198.850006,192.770004,197.179993,194.854507,41208700
5/13/2019,187.710007,189.479996,182.850006,185.720001,183.529678,57430600
5/14/2019,186.410004,189.699997,185.410004,188.660004,186.434998,36529700
5/15/2019,186.270004,191.75,186.020004,190.919998,188.668335,26544700
5/16/2019,189.910004,192.470001,188.839996,190.080002,187.838257,33031400
5/17/2019,186.929993,190.899994,186.759995,189,186.770996,32879100
5/20/2019,183.520004,184.350006,180.279999,183.089996,180.930695,38612300
5/21/2019,185.220001,188,184.699997,186.600006,184.399307,28364800
5/22/2019,184.660004,185.710007,182.550003,182.779999,180.624329,29748600
5/23/2019,179.800003,180.539993,177.809998,179.660004,177.541138,36529700
5/24/2019,180.199997,182.139999,178.619995,178.970001,176.859283,23714700
5/28/2019,178.919998,180.589996,177.910004,178.229996,176.128006,27948200
5/29/2019,176.419998,179.350006,176,177.380005,175.288025,28481200
5/30/2019,177.949997,179.229996,176.669998,178.300003,176.197189,21218400
5/31/2019,176.229996,177.990005,174.990005,175.070007,173.00528,27043600
6/3/2019,175.600006,177.919998,170.270004,173.300003,171.256134,40396100
6/4/2019,175.440002,179.830002,174.520004,179.639999,177.521378,30968000
6/5/2019,184.279999,184.990005,181.139999,182.539993,180.387146,29773400
6/6/2019,183.080002,185.470001,182.149994,185.220001,183.035568,22526300
6/7/2019,186.509995,191.919998,185.770004,190.149994,187.90741,30684400
6/10/2019,191.809998,195.369995,191.619995,192.580002,190.308762,26220900
6/11/2019,194.860001,196,193.600006,194.809998,192.512451,26932900
6/12/2019,193.949997,195.970001,193.389999,194.190002,191.89978,18221800
6/13/2019,194.699997,196.789993,193.600006,194.149994,191.860229,21674600
6/14/2019,191.550003,193.589996,190.300003,192.740005,190.466873,18761500
6/17/2019,192.899994,194.960007,192.169998,193.889999,191.603317,14669100
6/18/2019,196.050003,200.289993,195.210007,198.449997,196.109528,26551000
6/19/2019,199.679993,199.880005,197.309998,197.869995,195.536377,21124200
6/20/2019,200.369995,200.610001,198.029999,199.460007,197.10762,21514000
6/21/2019,198.800003,200.850006,198.149994,198.779999,196.435623,47800600
6/24/2019,198.539993,200.160004,198.169998,198.580002,196.237991,18220400
6/25/2019,198.429993,199.259995,195.289993,195.570007,193.263504,21070300
6/26/2019,197.770004,200.990005,197.350006,199.800003,197.443619,26067500
6/27/2019,200.289993,201.570007,199.570007,199.740005,197.384323,20899700
6/28/2019,198.679993,199.5,197.050003,197.919998,195.58577,31110600
7/1/2019,203.169998,204.490005,200.649994,201.550003,199.172989,27316700
7/2/2019,201.410004,203.130005,201.360001,202.729996,200.33905,16935200
7/3/2019,203.279999,204.440002,202.690002,204.410004,201.999237,11362000
7/5/2019,203.350006,205.080002,202.899994,204.229996,201.82135,17265500
7/8/2019,200.809998,201.399994,198.410004,200.020004,197.661011,25338600
7/9/2019,199.199997,201.509995,198.809998,201.240005,198.866638,20578000
7/10/2019,201.850006,203.729996,201.559998,203.229996,200.83316,17897100
7/11/2019,203.309998,204.389999,201.710007,201.75,199.370621,20191800
7/12/2019,202.449997,204,202.199997,203.300003,200.902344,17595200
7/15/2019,204.089996,205.869995,204,205.210007,202.78981,16947400
7/16/2019,204.589996,206.110001,203.5,204.5,202.088181,16866800
7/17/2019,204.050003,205.089996,203.270004,203.350006,200.951736,14107500
7/18/2019,204,205.880005,203.699997,205.660004,203.234497,18582200
7/19/2019,205.789993,206.5,202.360001,202.589996,200.200699,20929300
7/22/2019,203.649994,207.229996,203.610001,207.220001,204.776108,22277900
7/23/2019,208.460007,208.910004,207.289993,208.839996,206.376984,18355200
7/24/2019,207.669998,209.149994,207.169998,208.669998,206.209015,14991600
7/25/2019,208.889999,209.240005,206.729996,207.020004,204.578476,13909600
7/26/2019,207.479996,209.729996,207.139999,207.740005,205.289978,17618900
